company_id,flight_number,scheduled_departure_date_local,transfer_bags,origin_bags,transfer_to_origin_ratio
UA,276,2025-08-03,31,42,0.7380952380952381
UA,276,2025-08-04,50,58,0.8620689655172413
UA,276,2025-08-05,52,24,2.1666666666666665
UA,276,2025-08-06,129,25,5.16
UA,276,2025-08-07,52,37,1.4054054054054055
UA,276,2025-08-08,47,18,2.611111111111111
UA,276,2025-08-09,101,28,3.607142857142857
UA,276,2025-08-10,53,52,1.0192307692307692
UA,276,2025-08-11,72,43,1.6744186046511629
UA,276,2025-08-12,81,20,4.05
UA,276,2025-08-13,81,25,3.24
UA,276,2025-08-14,33,8,4.125
UA,276,2025-08-15,87,23,3.782608695652174
UA,286,2025-08-01,76,23,3.3043478260869565
UA,286,2025-08-02,52,15,3.466666666666667
UA,286,2025-08-03,90,19,4.7368421052631575
UA,286,2025-08-04,40,58,0.6896551724137931
UA,286,2025-08-05,70,18,3.888888888888889
UA,286,2025-08-06,34,15,2.2666666666666666
UA,286,2025-08-07,80,44,1.8181818181818181
UA,286,2025-08-08,73,25,2.92
UA,286,2025-08-09,51,12,4.25
UA,286,2025-08-10,55,15,3.6666666666666665
UA,286,2025-08-11,51,44,1.1590909090909092
UA,286,2025-08-12,60,18,3.3333333333333335
UA,286,2025-08-13,55,47,1.1702127659574468
UA,286,2025-08-14,101,37,2.72972972972973
UA,286,2025-08-15,58,35,1.6571428571428573
UA,288,2025-08-01,109,80,1.3625
UA,288,2025-08-02,67,51,1.3137254901960784
UA,288,2025-08-03,90,65,1.3846153846153846
UA,288,2025-08-04,53,53,1.0
UA,288,2025-08-05,92,33,2.787878787878788
UA,288,2025-08-06,80,56,1.4285714285714286
UA,288,2025-08-07,84,72,1.1666666666666667
UA,288,2025-08-08,110,96,1.1458333333333333
UA,288,2025-08-09,106,80,1.325
UA,288,2025-08-10,63,38,1.6578947368421053
UA,288,2025-08-11,71,37,1.9189189189189189
UA,288,2025-08-12,82,93,0.8817204301075269
UA,288,2025-08-13,85,61,1.3934426229508197
UA,288,2025-08-14,121,47,2.574468085106383
UA,288,2025-08-15,147,37,3.972972972972973
UA,291,2025-08-01,63,23,2.739130434782609
UA,291,2025-08-02,48,15,3.2
UA,291,2025-08-03,45,25,1.8
UA,291,2025-08-04,51,19,2.6842105263157894
UA,291,2025-08-05,48,34,1.411764705882353
UA,291,2025-08-06,47,34,1.3823529411764706
UA,291,2025-08-07,38,35,1.0857142857142856
UA,291,2025-08-08,55,17,3.235294117647059
UA,291,2025-08-09,67,13,5.153846153846154
UA,291,2025-08-10,32,15,2.1333333333333333
UA,291,2025-08-11,74,19,3.8947368421052633
UA,291,2025-08-12,71,22,3.227272727272727
UA,291,2025-08-13,57,14,4.071428571428571
UA,291,2025-08-14,48,55,0.8727272727272727
UA,291,2025-08-15,88,16,5.5
UA,293,2025-08-01,12,64,0.1875
UA,293,2025-08-02,19,95,0.2
UA,293,2025-08-03,23,54,0.42592592592592593
UA,293,2025-08-04,9,59,0.15254237288135594
UA,293,2025-08-05,22,52,0.4230769230769231
UA,293,2025-08-06,16,32,0.5
UA,293,2025-08-07,9,65,0.13846153846153847
UA,293,2025-08-08,16,45,0.35555555555555557
UA,293,2025-08-09,7,100,0.07
UA,293,2025-08-10,13,62,0.20967741935483872
UA,293,2025-08-11,21,45,0.4666666666666667
UA,293,2025-08-12,20,28,0.7142857142857143
UA,293,2025-08-13,29,50,0.58
UA,293,2025-08-14,14,84,0.16666666666666666
UA,293,2025-08-15,15,57,0.2631578947368421
UA,307,2025-08-01,44,21,2.0952380952380953
UA,307,2025-08-02,59,48,1.2291666666666667
UA,307,2025-08-03,53,47,1.127659574468085
UA,307,2025-08-04,56,34,1.6470588235294117
UA,307,2025-08-05,41,43,0.9534883720930233
UA,307,2025-08-06,60,27,2.2222222222222223
UA,307,2025-08-07,57,38,1.5
UA,307,2025-08-08,54,31,1.7419354838709677
UA,307,2025-08-09,58,38,1.5263157894736843
UA,307,2025-08-10,59,19,3.1052631578947367
UA,307,2025-08-11,52,28,1.8571428571428572
UA,307,2025-08-12,45,16,2.8125
UA,307,2025-08-13,42,33,1.2727272727272727
UA,307,2025-08-14,30,55,0.5454545454545454
UA,307,2025-08-15,39,30,1.3
UA,310,2025-08-01,74,23,3.217391304347826
UA,310,2025-08-02,140,17,8.235294117647058
UA,310,2025-08-03,104,17,6.117647058823529
UA,310,2025-08-04,41,33,1.2424242424242424
UA,310,2025-08-05,58,10,5.8
UA,310,2025-08-06,55,34,1.6176470588235294
UA,310,2025-08-07,53,36,1.4722222222222223
UA,310,2025-08-08,103,23,4.478260869565218
UA,310,2025-08-09,121,14,8.642857142857142
UA,310,2025-08-10,57,40,1.425
UA,310,2025-08-11,89,26,3.423076923076923
UA,310,2025-08-12,78,14,5.571428571428571
UA,310,2025-08-13,67,32,2.09375
UA,310,2025-08-14,108,15,7.2
UA,310,2025-08-15,81,28,2.892857142857143
UA,312,2025-08-01,70,12,5.833333333333333
UA,312,2025-08-02,66,68,0.9705882352941176
UA,312,2025-08-03,32,41,0.7804878048780488
UA,312,2025-08-04,43,40,1.075
UA,312,2025-08-05,64,35,1.8285714285714285
UA,312,2025-08-06,57,33,1.7272727272727273
UA,312,2025-08-07,45,44,1.0227272727272727
UA,312,2025-08-08,48,22,2.1818181818181817
UA,312,2025-08-09,69,56,1.2321428571428572
UA,312,2025-08-10,48,55,0.8727272727272727
UA,312,2025-08-11,75,30,2.5
UA,312,2025-08-12,23,29,0.7931034482758621
UA,312,2025-08-13,50,53,0.9433962264150944
UA,312,2025-08-14,35,40,0.875
UA,312,2025-08-15,37,8,4.625
UA,342,2025-08-02,61,92,0.6630434782608695
UA,342,2025-08-09,74,69,1.0724637681159421
UA,343,2025-08-01,28,87,0.3218390804597701
UA,343,2025-08-02,34,94,0.3617021276595745
UA,343,2025-08-03,35,89,0.39325842696629215
UA,343,2025-08-04,20,82,0.24390243902439024
UA,343,2025-08-05,53,109,0.48623853211009177
UA,343,2025-08-06,61,71,0.8591549295774648
UA,343,2025-08-07,32,83,0.3855421686746988
UA,343,2025-08-08,49,96,0.5104166666666666
UA,343,2025-08-09,48,73,0.6575342465753424
UA,343,2025-08-10,14,89,0.15730337078651685
UA,343,2025-08-11,22,59,0.3728813559322034
UA,343,2025-08-12,23,94,0.24468085106382978
UA,343,2025-08-13,29,73,0.3972602739726027
UA,343,2025-08-14,28,65,0.4307692307692308
UA,343,2025-08-15,28,86,0.32558139534883723
UA,349,2025-08-01,50,20,2.5
UA,349,2025-08-02,65,25,2.6
UA,349,2025-08-03,55,26,2.1153846153846154
UA,349,2025-08-04,81,21,3.857142857142857
UA,349,2025-08-05,85,14,6.071428571428571
UA,349,2025-08-06,70,13,5.384615384615385
UA,349,2025-08-07,80,14,5.714285714285714
UA,349,2025-08-08,61,13,4.6923076923076925
UA,349,2025-08-09,71,31,2.2903225806451615
UA,349,2025-08-10,57,26,2.1923076923076925
UA,349,2025-08-11,89,19,4.684210526315789
UA,349,2025-08-12,117,8,14.625
UA,349,2025-08-13,100,7,14.285714285714286
UA,349,2025-08-14,75,17,4.411764705882353
UA,349,2025-08-15,93,18,5.166666666666667
UA,356,2025-08-01,26,70,0.37142857142857144
UA,356,2025-08-02,37,46,0.8043478260869565
UA,356,2025-08-03,52,50,1.04
UA,356,2025-08-04,38,58,0.6551724137931034
UA,356,2025-08-05,18,71,0.2535211267605634
UA,356,2025-08-06,28,59,0.4745762711864407
UA,356,2025-08-07,19,51,0.37254901960784315
UA,356,2025-08-08,24,33,0.7272727272727273
UA,356,2025-08-09,50,35,1.4285714285714286
UA,356,2025-08-10,24,59,0.4067796610169492
UA,356,2025-08-11,24,67,0.3582089552238806
UA,356,2025-08-12,0,4,0.0
UA,356,2025-08-13,26,50,0.52
UA,356,2025-08-14,22,48,0.4583333333333333
UA,356,2025-08-15,16,74,0.21621621621621623
UA,359,2025-08-01,32,97,0.32989690721649484
UA,359,2025-08-02,41,103,0.39805825242718446
UA,359,2025-08-03,16,127,0.12598425196850394
UA,359,2025-08-04,18,95,0.18947368421052632
UA,359,2025-08-05,25,113,0.22123893805309736
UA,359,2025-08-06,14,119,0.11764705882352941
UA,359,2025-08-07,49,67,0.7313432835820896
UA,359,2025-08-08,23,96,0.23958333333333334
UA,359,2025-08-09,48,90,0.5333333333333333
UA,359,2025-08-10,20,117,0.17094017094017094
UA,359,2025-08-11,14,83,0.1686746987951807
UA,359,2025-08-12,35,103,0.33980582524271846
UA,359,2025-08-13,21,84,0.25
UA,359,2025-08-14,13,87,0.14942528735632185
UA,359,2025-08-15,16,106,0.1509433962264151
UA,374,2025-08-01,86,25,3.44
UA,374,2025-08-02,101,14,7.214285714285714
UA,374,2025-08-03,27,49,0.5510204081632653
UA,374,2025-08-04,33,9,3.6666666666666665
UA,374,2025-08-05,55,11,5.0
UA,374,2025-08-06,40,25,1.6
UA,374,2025-08-07,45,46,0.9782608695652174
UA,374,2025-08-08,62,6,10.333333333333334
UA,374,2025-08-09,55,9,6.111111111111111
UA,374,2025-08-10,45,20,2.25
UA,374,2025-08-11,48,37,1.2972972972972974
UA,374,2025-08-12,28,23,1.2173913043478262
UA,374,2025-08-13,41,17,2.411764705882353
UA,374,2025-08-14,44,37,1.1891891891891893
UA,374,2025-08-15,62,21,2.9523809523809526
UA,378,2025-08-01,37,85,0.43529411764705883
UA,378,2025-08-03,24,124,0.1935483870967742
UA,378,2025-08-04,42,87,0.4827586206896552
UA,378,2025-08-05,42,112,0.375
UA,378,2025-08-06,58,54,1.0740740740740742
UA,378,2025-08-07,62,88,0.7045454545454546
UA,378,2025-08-08,60,70,0.8571428571428571
UA,378,2025-08-10,48,97,0.4948453608247423
UA,378,2025-08-11,35,61,0.5737704918032787
UA,378,2025-08-12,90,72,1.25
UA,378,2025-08-13,50,183,0.273224043715847
UA,378,2025-08-14,72,48,1.5
UA,378,2025-08-15,42,69,0.6086956521739131
UA,380,2025-08-01,38,46,0.8260869565217391
UA,380,2025-08-02,33,90,0.36666666666666664
UA,380,2025-08-04,19,51,0.37254901960784315
UA,380,2025-08-05,15,60,0.25
UA,380,2025-08-06,19,56,0.3392857142857143
UA,380,2025-08-07,24,45,0.5333333333333333
UA,380,2025-08-09,48,55,0.8727272727272727
UA,380,2025-08-11,43,55,0.7818181818181819
UA,380,2025-08-12,9,42,0.21428571428571427
UA,380,2025-08-13,32,37,0.8648648648648649
UA,399,2025-08-01,34,58,0.5862068965517241
UA,399,2025-08-02,42,86,0.4883720930232558
UA,399,2025-08-03,41,42,0.9761904761904762
UA,399,2025-08-04,23,44,0.5227272727272727
UA,399,2025-08-05,30,53,0.5660377358490566
UA,399,2025-08-06,35,40,0.875
UA,399,2025-08-07,41,57,0.7192982456140351
UA,399,2025-08-08,36,56,0.6428571428571429
UA,399,2025-08-09,40,78,0.5128205128205128
UA,399,2025-08-10,44,104,0.4230769230769231
UA,399,2025-08-11,15,61,0.2459016393442623
UA,399,2025-08-12,43,34,1.2647058823529411
UA,399,2025-08-13,32,56,0.5714285714285714
UA,399,2025-08-14,47,68,0.6911764705882353
UA,399,2025-08-15,47,58,0.8103448275862069
UA,411,2025-08-02,96,14,6.857142857142857
UA,411,2025-08-04,91,20,4.55
UA,411,2025-08-05,53,12,4.416666666666667
UA,411,2025-08-06,57,10,5.7
UA,411,2025-08-07,83,11,7.545454545454546
UA,411,2025-08-09,66,10,6.6
UA,411,2025-08-11,67,18,3.7222222222222223
UA,411,2025-08-12,32,14,2.2857142857142856
UA,411,2025-08-13,101,23,4.391304347826087
UA,411,2025-08-14,76,9,8.444444444444445
UA,416,2025-08-01,132,61,2.1639344262295084
UA,416,2025-08-02,180,37,4.864864864864865
UA,416,2025-08-03,105,48,2.1875
UA,416,2025-08-04,131,48,2.7291666666666665
UA,416,2025-08-05,92,78,1.1794871794871795
UA,416,2025-08-06,82,51,1.607843137254902
UA,416,2025-08-07,137,43,3.186046511627907
UA,416,2025-08-08,97,74,1.3108108108108107
UA,416,2025-08-09,125,45,2.7777777777777777
UA,416,2025-08-10,107,52,2.0576923076923075
UA,416,2025-08-11,95,33,2.878787878787879
UA,416,2025-08-12,96,59,1.6271186440677967
UA,416,2025-08-13,183,74,2.472972972972973
UA,416,2025-08-14,194,43,4.511627906976744
UA,416,2025-08-15,161,74,2.175675675675676
UA,422,2025-08-01,100,150,0.6666666666666666
UA,422,2025-08-02,143,143,1.0
UA,422,2025-08-03,132,128,1.03125
UA,422,2025-08-04,170,108,1.5740740740740742
UA,422,2025-08-05,132,121,1.0909090909090908
UA,422,2025-08-06,146,105,1.3904761904761904
UA,422,2025-08-07,189,92,2.0543478260869565
UA,422,2025-08-08,159,123,1.2926829268292683
UA,422,2025-08-09,131,90,1.4555555555555555
UA,422,2025-08-10,130,126,1.0317460317460319
UA,422,2025-08-11,100,134,0.746268656716418
UA,422,2025-08-12,161,116,1.3879310344827587
UA,422,2025-08-13,177,136,1.3014705882352942
UA,422,2025-08-14,195,123,1.5853658536585367
UA,422,2025-08-15,154,110,1.4
UA,445,2025-08-01,115,25,4.6
UA,445,2025-08-02,152,32,4.75
UA,445,2025-08-03,93,31,3.0
UA,445,2025-08-04,102,31,3.2903225806451615
UA,445,2025-08-05,76,15,5.066666666666666
UA,445,2025-08-06,113,20,5.65
UA,445,2025-08-07,97,34,2.8529411764705883
UA,445,2025-08-08,127,33,3.8484848484848486
UA,445,2025-08-09,125,24,5.208333333333333
UA,445,2025-08-10,60,23,2.608695652173913
UA,445,2025-08-11,123,13,9.461538461538462
UA,445,2025-08-12,157,19,8.263157894736842
UA,445,2025-08-13,145,22,6.590909090909091
UA,445,2025-08-14,120,34,3.5294117647058822
UA,445,2025-08-15,111,40,2.775
UA,455,2025-08-15,104,6,17.333333333333332
UA,466,2025-08-01,5,52,0.09615384615384616
UA,466,2025-08-03,11,59,0.1864406779661017
UA,466,2025-08-04,3,35,0.08571428571428572
UA,466,2025-08-05,0,48,0.0
UA,466,2025-08-06,4,9,0.4444444444444444
UA,466,2025-08-07,28,53,0.5283018867924528
UA,466,2025-08-08,8,27,0.2962962962962963
UA,466,2025-08-10,3,77,0.03896103896103896
UA,466,2025-08-11,6,39,0.15384615384615385
UA,466,2025-08-12,1,18,0.05555555555555555
UA,466,2025-08-13,3,31,0.0967741935483871
UA,466,2025-08-14,2,31,0.06451612903225806
UA,466,2025-08-15,2,33,0.06060606060606061
UA,467,2025-08-01,80,16,5.0
UA,467,2025-08-02,64,7,9.142857142857142
UA,467,2025-08-03,66,33,2.0
UA,467,2025-08-04,51,34,1.5
UA,467,2025-08-05,81,13,6.230769230769231
UA,467,2025-08-06,57,16,3.5625
UA,467,2025-08-07,59,19,3.1052631578947367
UA,467,2025-08-08,52,15,3.466666666666667
UA,467,2025-08-09,68,5,13.6
UA,467,2025-08-10,84,45,1.8666666666666667
UA,467,2025-08-11,80,12,6.666666666666667
UA,467,2025-08-12,83,12,6.916666666666667
UA,467,2025-08-13,57,33,1.7272727272727273
UA,467,2025-08-14,51,17,3.0
UA,467,2025-08-15,76,10,7.6
UA,468,2025-08-01,17,143,0.11888111888111888
UA,468,2025-08-02,23,143,0.16083916083916083
UA,468,2025-08-03,23,124,0.18548387096774194
UA,468,2025-08-04,20,115,0.17391304347826086
UA,468,2025-08-05,10,147,0.06802721088435375
UA,468,2025-08-06,4,125,0.032
UA,468,2025-08-07,8,142,0.056338028169014086
UA,468,2025-08-08,29,121,0.2396694214876033
UA,468,2025-08-09,14,168,0.08333333333333333
UA,468,2025-08-10,18,140,0.12857142857142856
UA,468,2025-08-11,19,139,0.1366906474820144
UA,468,2025-08-12,17,127,0.13385826771653545
UA,468,2025-08-13,25,144,0.1736111111111111
UA,468,2025-08-14,19,104,0.18269230769230768
UA,468,2025-08-15,6,169,0.03550295857988166
UA,476,2025-08-01,30,4,7.5
UA,476,2025-08-04,48,21,2.2857142857142856
UA,476,2025-08-05,28,9,3.111111111111111
UA,476,2025-08-06,32,4,8.0
UA,476,2025-08-07,46,26,1.7692307692307692
UA,476,2025-08-08,31,4,7.75
UA,476,2025-08-11,30,35,0.8571428571428571
UA,476,2025-08-12,30,29,1.0344827586206897
UA,476,2025-08-13,26,6,4.333333333333333
UA,476,2025-08-14,34,30,1.1333333333333333
UA,476,2025-08-15,22,44,0.5
UA,481,2025-08-01,61,100,0.61
UA,481,2025-08-02,82,35,2.342857142857143
UA,481,2025-08-03,48,50,0.96
UA,481,2025-08-04,48,39,1.2307692307692308
UA,481,2025-08-05,51,37,1.3783783783783783
UA,481,2025-08-06,38,27,1.4074074074074074
UA,481,2025-08-07,22,56,0.39285714285714285
UA,481,2025-08-08,42,45,0.9333333333333333
UA,481,2025-08-09,79,34,2.323529411764706
UA,481,2025-08-10,46,46,1.0
UA,481,2025-08-11,45,58,0.7758620689655172
UA,481,2025-08-12,50,23,2.1739130434782608
UA,481,2025-08-13,46,53,0.8679245283018868
UA,481,2025-08-14,30,49,0.6122448979591837
UA,481,2025-08-15,47,23,2.0434782608695654
UA,482,2025-08-01,26,49,0.5306122448979592
UA,482,2025-08-02,46,75,0.6133333333333333
UA,482,2025-08-03,35,30,1.1666666666666667
UA,482,2025-08-04,22,63,0.3492063492063492
UA,482,2025-08-07,22,72,0.3055555555555556
UA,482,2025-08-08,37,39,0.9487179487179487
UA,482,2025-08-09,43,116,0.3706896551724138
UA,482,2025-08-10,40,60,0.6666666666666666
UA,482,2025-08-11,29,47,0.6170212765957447
UA,482,2025-08-14,36,74,0.4864864864864865
UA,482,2025-08-15,18,48,0.375
UA,490,2025-08-01,51,31,1.6451612903225807
UA,490,2025-08-02,43,37,1.162162162162162
UA,490,2025-08-03,55,26,2.1153846153846154
UA,490,2025-08-04,49,47,1.0425531914893618
UA,490,2025-08-05,29,39,0.7435897435897436
UA,490,2025-08-06,39,37,1.054054054054054
UA,490,2025-08-07,44,35,1.2571428571428571
UA,490,2025-08-08,41,40,1.025
UA,490,2025-08-09,62,32,1.9375
UA,490,2025-08-10,56,51,1.0980392156862746
UA,490,2025-08-11,59,29,2.0344827586206895
UA,490,2025-08-12,37,33,1.121212121212121
UA,490,2025-08-13,50,19,2.6315789473684212
UA,490,2025-08-14,9,1,9.0
UA,490,2025-08-15,35,28,1.25
UA,503,2025-08-01,35,115,0.30434782608695654
UA,503,2025-08-02,75,90,0.8333333333333334
UA,503,2025-08-03,27,117,0.23076923076923078
UA,503,2025-08-04,26,131,0.1984732824427481
UA,503,2025-08-05,87,81,1.0740740740740742
UA,503,2025-08-06,10,0,
UA,503,2025-08-07,36,86,0.4186046511627907
UA,503,2025-08-08,15,0,
UA,503,2025-08-09,48,84,0.5714285714285714
UA,503,2025-08-10,30,77,0.38961038961038963
UA,503,2025-08-11,34,76,0.4473684210526316
UA,503,2025-08-12,64,73,0.8767123287671232
UA,503,2025-08-13,51,89,0.5730337078651685
UA,503,2025-08-14,48,84,0.5714285714285714
UA,503,2025-08-15,59,90,0.6555555555555556
UA,533,2025-08-01,75,13,5.769230769230769
UA,533,2025-08-02,104,11,9.454545454545455
UA,533,2025-08-03,73,20,3.65
UA,533,2025-08-04,81,10,8.1
UA,533,2025-08-05,100,21,4.761904761904762
UA,533,2025-08-06,118,14,8.428571428571429
UA,533,2025-08-07,87,24,3.625
UA,533,2025-08-08,70,14,5.0
UA,533,2025-08-09,127,21,6.0476190476190474
UA,533,2025-08-10,94,46,2.0434782608695654
UA,533,2025-08-11,115,11,10.454545454545455
UA,533,2025-08-12,54,9,6.0
UA,533,2025-08-13,66,21,3.142857142857143
UA,533,2025-08-14,65,9,7.222222222222222
UA,533,2025-08-15,65,12,5.416666666666667
UA,534,2025-08-01,46,39,1.1794871794871795
UA,534,2025-08-02,75,49,1.530612244897959
UA,534,2025-08-03,17,80,0.2125
UA,534,2025-08-04,40,50,0.8
UA,534,2025-08-05,27,54,0.5
UA,534,2025-08-06,16,29,0.5517241379310345
UA,534,2025-08-07,23,18,1.2777777777777777
UA,534,2025-08-08,59,31,1.903225806451613
UA,534,2025-08-09,39,40,0.975
UA,534,2025-08-10,33,55,0.6
UA,534,2025-08-11,46,65,0.7076923076923077
UA,534,2025-08-12,26,46,0.5652173913043478
UA,534,2025-08-13,31,28,1.1071428571428572
UA,534,2025-08-14,27,50,0.54
UA,534,2025-08-15,25,20,1.25
UA,556,2025-08-01,35,29,1.206896551724138
UA,556,2025-08-02,28,32,0.875
UA,556,2025-08-03,73,40,1.825
UA,556,2025-08-04,29,41,0.7073170731707317
UA,556,2025-08-05,28,16,1.75
UA,556,2025-08-06,39,26,1.5
UA,556,2025-08-07,18,1,18.0
UA,556,2025-08-08,44,17,2.588235294117647
UA,556,2025-08-09,27,14,1.9285714285714286
UA,556,2025-08-10,26,29,0.896551724137931
UA,556,2025-08-11,16,63,0.25396825396825395
UA,556,2025-08-12,42,18,2.3333333333333335
UA,556,2025-08-13,59,24,2.4583333333333335
UA,556,2025-08-14,50,21,2.380952380952381
UA,556,2025-08-15,50,32,1.5625
UA,561,2025-08-01,60,57,1.0526315789473684
UA,561,2025-08-03,58,43,1.3488372093023255
UA,561,2025-08-04,44,67,0.6567164179104478
UA,561,2025-08-05,73,55,1.3272727272727274
UA,561,2025-08-06,96,40,2.4
UA,561,2025-08-07,72,59,1.2203389830508475
UA,561,2025-08-08,72,44,1.6363636363636365
UA,561,2025-08-10,51,42,1.2142857142857142
UA,561,2025-08-11,72,62,1.1612903225806452
UA,561,2025-08-12,66,29,2.2758620689655173
UA,561,2025-08-13,70,42,1.6666666666666667
UA,561,2025-08-14,71,37,1.9189189189189189
UA,561,2025-08-15,48,41,1.170731707317073
UA,563,2025-08-01,34,85,0.4
UA,563,2025-08-02,37,80,0.4625
UA,563,2025-08-03,27,58,0.46551724137931033
UA,563,2025-08-04,5,56,0.08928571428571429
UA,563,2025-08-05,28,56,0.5
UA,563,2025-08-06,21,44,0.4772727272727273
UA,563,2025-08-07,8,79,0.10126582278481013
UA,563,2025-08-08,23,59,0.3898305084745763
UA,563,2025-08-09,43,69,0.6231884057971014
UA,563,2025-08-10,28,71,0.39436619718309857
UA,563,2025-08-11,27,54,0.5
UA,563,2025-08-12,33,38,0.868421052631579
UA,563,2025-08-13,39,24,1.625
UA,563,2025-08-14,30,62,0.4838709677419355
UA,563,2025-08-15,27,66,0.4090909090909091
UA,576,2025-08-01,76,77,0.987012987012987
UA,576,2025-08-02,85,61,1.3934426229508197
UA,576,2025-08-03,34,82,0.4146341463414634
UA,576,2025-08-04,31,98,0.3163265306122449
UA,576,2025-08-05,66,83,0.7951807228915663
UA,576,2025-08-06,81,38,2.1315789473684212
UA,576,2025-08-07,59,71,0.8309859154929577
UA,576,2025-08-08,70,92,0.7608695652173914
UA,576,2025-08-09,72,86,0.8372093023255814
UA,576,2025-08-10,72,82,0.8780487804878049
UA,576,2025-08-11,95,96,0.9895833333333334
UA,576,2025-08-12,73,79,0.9240506329113924
UA,576,2025-08-13,95,43,2.2093023255813953
UA,576,2025-08-14,96,52,1.8461538461538463
UA,576,2025-08-15,83,34,2.4411764705882355
UA,580,2025-08-01,62,31,2.0
UA,580,2025-08-02,103,41,2.5121951219512195
UA,580,2025-08-03,45,86,0.5232558139534884
UA,580,2025-08-04,67,76,0.881578947368421
UA,580,2025-08-05,84,41,2.048780487804878
UA,580,2025-08-06,115,39,2.948717948717949
UA,580,2025-08-07,76,43,1.7674418604651163
UA,580,2025-08-08,70,50,1.4
UA,580,2025-08-09,113,41,2.7560975609756095
UA,580,2025-08-10,71,73,0.9726027397260274
UA,580,2025-08-11,99,66,1.5
UA,580,2025-08-12,65,42,1.5476190476190477
UA,580,2025-08-13,81,41,1.975609756097561
UA,580,2025-08-14,98,30,3.2666666666666666
UA,580,2025-08-15,75,27,2.7777777777777777
UA,587,2025-08-01,54,49,1.1020408163265305
UA,587,2025-08-02,55,105,0.5238095238095238
UA,587,2025-08-03,59,51,1.1568627450980393
UA,587,2025-08-04,58,38,1.5263157894736843
UA,587,2025-08-05,57,23,2.4782608695652173
UA,587,2025-08-06,53,41,1.2926829268292683
UA,587,2025-08-07,52,41,1.2682926829268293
UA,587,2025-08-08,62,43,1.441860465116279
UA,587,2025-08-09,91,42,2.1666666666666665
UA,587,2025-08-10,59,27,2.185185185185185
UA,587,2025-08-11,69,22,3.1363636363636362
UA,587,2025-08-12,59,54,1.0925925925925926
UA,587,2025-08-13,64,31,2.064516129032258
UA,587,2025-08-14,42,31,1.3548387096774193
UA,587,2025-08-15,64,28,2.2857142857142856
UA,590,2025-08-01,95,36,2.638888888888889
UA,590,2025-08-02,88,26,3.3846153846153846
UA,590,2025-08-03,37,42,0.8809523809523809
UA,590,2025-08-04,40,51,0.7843137254901961
UA,590,2025-08-05,45,42,1.0714285714285714
UA,590,2025-08-06,60,30,2.0
UA,590,2025-08-07,83,34,2.4411764705882355
UA,590,2025-08-08,64,30,2.1333333333333333
UA,590,2025-08-09,58,42,1.380952380952381
UA,590,2025-08-10,44,35,1.2571428571428571
UA,590,2025-08-11,39,57,0.6842105263157895
UA,590,2025-08-12,45,25,1.8
UA,590,2025-08-13,40,21,1.9047619047619047
UA,590,2025-08-14,28,58,0.4827586206896552
UA,590,2025-08-15,42,20,2.1
UA,592,2025-08-01,74,20,3.7
UA,592,2025-08-02,52,49,1.0612244897959184
UA,592,2025-08-03,71,41,1.7317073170731707
UA,592,2025-08-04,57,31,1.8387096774193548
UA,592,2025-08-05,40,15,2.6666666666666665
UA,592,2025-08-06,3,3,1.0
UA,592,2025-08-07,79,31,2.5483870967741935
UA,592,2025-08-08,63,35,1.8
UA,592,2025-08-09,81,32,2.53125
UA,592,2025-08-10,33,54,0.6111111111111112
UA,592,2025-08-11,48,18,2.6666666666666665
UA,592,2025-08-12,50,10,5.0
UA,592,2025-08-13,55,26,2.1153846153846154
UA,592,2025-08-14,50,30,1.6666666666666667
UA,592,2025-08-15,67,24,2.7916666666666665
UA,600,2025-08-01,63,66,0.9545454545454546
UA,600,2025-08-02,58,68,0.8529411764705882
UA,600,2025-08-03,50,85,0.5882352941176471
UA,600,2025-08-04,22,93,0.23655913978494625
UA,600,2025-08-07,33,51,0.6470588235294118
UA,600,2025-08-08,36,42,0.8571428571428571
UA,600,2025-08-09,30,16,1.875
UA,600,2025-08-10,57,83,0.6867469879518072
UA,600,2025-08-11,52,34,1.5294117647058822
UA,600,2025-08-14,43,55,0.7818181818181819
UA,600,2025-08-15,29,50,0.58
UA,602,2025-08-01,82,51,1.607843137254902
UA,602,2025-08-02,77,30,2.566666666666667
UA,602,2025-08-03,30,62,0.4838709677419355
UA,602,2025-08-04,47,72,0.6527777777777778
UA,602,2025-08-05,58,55,1.0545454545454545
UA,602,2025-08-06,50,40,1.25
UA,602,2025-08-07,63,69,0.9130434782608695
UA,602,2025-08-08,82,36,2.2777777777777777
UA,602,2025-08-09,65,29,2.2413793103448274
UA,602,2025-08-10,40,79,0.5063291139240507
UA,602,2025-08-11,57,61,0.9344262295081968
UA,602,2025-08-12,45,17,2.6470588235294117
UA,602,2025-08-13,46,46,1.0
UA,602,2025-08-14,67,58,1.1551724137931034
UA,602,2025-08-15,61,24,2.5416666666666665
UA,604,2025-08-03,26,23,1.1304347826086956
UA,604,2025-08-10,3,14,0.21428571428571427
UA,609,2025-08-01,50,76,0.6578947368421053
UA,609,2025-08-02,59,78,0.7564102564102564
UA,609,2025-08-03,53,92,0.5760869565217391
UA,609,2025-08-04,31,113,0.2743362831858407
UA,609,2025-08-05,36,93,0.3870967741935484
UA,609,2025-08-06,47,51,0.9215686274509803
UA,609,2025-08-07,36,101,0.3564356435643564
UA,609,2025-08-08,72,56,1.2857142857142858
UA,609,2025-08-09,63,87,0.7241379310344828
UA,609,2025-08-10,37,86,0.43023255813953487
